order_id,customer_id,order_date,order_status,total_amount,payment_method,product_category,customer_city,customer_rating,delivery_days
ORD04474,CUST0701,2024-10-15 04:31:38.299659936,Delivered,381.17,Debit Card,Home & Garden,Sao Paulo,2,9
ORD04475,CUST0998,2024-10-15 08:01:55.223044608,Shipped,120.24,PayPal,Books,Sao Paulo,5,7
ORD04476,CUST0049,2024-10-15 11:32:12.146429288,Delivered,114.46,Debit Card,Electronics,Brasilia,5,6
ORD04477,CUST1326,2024-10-15 15:02:29.069813960,Delivered,328.44,Credit Card,Sports,Salvador,5,13
ORD04478,CUST0881,2024-10-15 18:32:45.993198640,Delivered,239.88,Credit Card,Home & Garden,Salvador,5,5
ORD04479,CUST1214,2024-10-15 22:03:02.916583320,Delivered,400.3,PayPal,Books,Sao Paulo,5,3
ORD04480,CUST1160,2024-10-16 01:33:19.839967992,Processing,31.58,Credit Card,Books,Brasilia,4,4
ORD04481,CUST0555,2024-10-16 05:03:36.763352672,Delivered,313.0,Debit Card,Electronics,Sao Paulo,5,1
ORD04482,CUST0404,2024-10-16 08:33:53.686737352,Delivered,370.72,Credit Card,Electronics,Brasilia,5,5
ORD04483,CUST0892,2024-10-16 12:04:10.610122024,Delivered,496.83,Credit Card,Sports,Rio de Janeiro,5,7
ORD04484,CUST0865,2024-10-16 15:34:27.533506704,Delivered,345.82,Credit Card,Beauty,Brasilia,4,2
ORD04485,CUST0602,2024-10-16 19:04:44.456891376,Delivered,131.29,Credit Card,Home & Garden,Sao Paulo,2,11
ORD04486,CUST1831,2024-10-16 22:35:01.380276056,Delivered,71.93,Debit Card,Books,Fortaleza,5,12
ORD04487,CUST0341,2024-10-17 02:05:18.303660736,Delivered,327.64,Credit Card,Sports,Salvador,5,8
ORD04488,CUST1781,2024-10-17 05:35:35.227045408,Delivered,271.13,Cash,Sports,Sao Paulo,4,12
ORD04489,CUST1969,2024-10-17 09:05:52.150430088,Delivered,451.59,Debit Card,Electronics,Brasilia,5,10
ORD04490,CUST0704,2024-10-17 12:36:09.073814760,Delivered,368.77,Credit Card,Books,Brasilia,2,6
ORD04491,CUST0318,2024-10-17 16:06:25.997199440,Delivered,264.68,Credit Card,Clothing,Salvador,5,10
ORD04492,CUST0618,2024-10-17 19:36:42.920584120,Shipped,213.72,Debit Card,Beauty,Sao Paulo,3,14
ORD04493,CUST1387,2024-10-17 23:06:59.843968792,Delivered,214.1,Credit Card,Beauty,Fortaleza,2,3
ORD04494,CUST1846,2024-10-18 02:37:16.767353472,Delivered,128.63,Cash,Electronics,Rio de Janeiro,1,2
ORD04495,CUST0382,2024-10-18 06:07:33.690738152,Delivered,28.32,Debit Card,Books,Fortaleza,4,8
ORD04496,CUST0233,2024-10-18 09:37:50.614122824,Delivered,295.96,Credit Card,Sports,Rio de Janeiro,2,13
ORD04497,CUST1801,2024-10-18 13:08:07.537507504,Delivered,121.96,Debit Card,Beauty,Rio de Janeiro,5,4
ORD04498,CUST1368,2024-10-18 16:38:24.460892176,Delivered,120.0,Credit Card,Sports,Sao Paulo,5,7
ORD04499,CUST1573,2024-10-18 20:08:41.384276856,Delivered,80.18,Credit Card,Home & Garden,Rio de Janeiro,4,7
ORD04500,CUST0817,2024-10-18 23:38:58.307661536,Delivered,111.01,Cash,Clothing,Brasilia,5,14
ORD04501,CUST0553,2024-10-19 03:09:15.231046208,Delivered,35.26,Credit Card,Electronics,Rio de Janeiro,1,10
ORD04502,CUST1553,2024-10-19 06:39:32.154430888,Delivered,343.63,Debit Card,Beauty,Rio de Janeiro,4,9
ORD04503,CUST0856,2024-10-19 10:09:49.077815560,Delivered,212.67,Cash,Home & Garden,Salvador,4,10
ORD04504,CUST1813,2024-10-19 13:40:06.001200240,Delivered,289.53,Credit Card,Home & Garden,Salvador,4,14
ORD04505,CUST0819,2024-10-19 17:10:22.924584920,Shipped,325.74,Credit Card,Clothing,Sao Paulo,5,8
ORD04506,CUST1595,2024-10-19 20:40:39.847969592,Delivered,486.79,Credit Card,Electronics,Sao Paulo,3,12
ORD04507,CUST1959,2024-10-20 00:10:56.771354272,Delivered,52.77,Credit Card,Electronics,Brasilia,5,13
ORD04508,CUST0183,2024-10-20 03:41:13.694738952,Delivered,220.6,Credit Card,Sports,Salvador,5,8
ORD04509,CUST1065,2024-10-20 07:11:30.618123624,Processing,138.03,PayPal,Electronics,Fortaleza,5,7
ORD04510,CUST1575,2024-10-20 10:41:47.541508304,Delivered,248.82,PayPal,Home & Garden,Sao Paulo,5,10
ORD04511,CUST0397,2024-10-20 14:12:04.464892976,Delivered,461.83,Debit Card,Sports,Sao Paulo,5,5
ORD04512,CUST1728,2024-10-20 17:42:21.388277656,Delivered,367.51,Credit Card,Electronics,Salvador,5,9
ORD04513,CUST0779,2024-10-20 21:12:38.311662336,Shipped,337.74,PayPal,Clothing,Salvador,4,14
ORD04514,CUST1518,2024-10-21 00:42:55.235047008,Shipped,231.8,Debit Card,Home & Garden,Brasilia,4,12
ORD04515,CUST1683,2024-10-21 04:13:12.158431688,Delivered,342.13,Credit Card,Books,Salvador,5,11
ORD04516,CUST0907,2024-10-21 07:43:29.081816360,Delivered,35.54,Credit Card,Clothing,Rio de Janeiro,5,7
ORD04517,CUST1357,2024-10-21 11:13:46.005201040,Delivered,301.39,Credit Card,Clothing,Fortaleza,5,12
ORD04518,CUST0127,2024-10-21 14:44:02.928585720,Delivered,285.81,Cash,Electronics,Rio de Janeiro,4,14
ORD04519,CUST1582,2024-10-21 18:14:19.851970392,Delivered,186.39,Debit Card,Sports,Rio de Janeiro,4,11
ORD04520,CUST1581,2024-10-21 21:44:36.775355072,Delivered,116.73,Debit Card,Sports,Rio de Janeiro,4,3
ORD04521,CUST0001,2024-10-22 01:14:53.698739752,Delivered,407.63,Debit Card,Home & Garden,Sao Paulo,5,12
ORD04522,CUST1192,2024-10-22 04:45:10.622124424,Delivered,45.85,Debit Card,Electronics,Rio de Janeiro,2,6
ORD04523,CUST1644,2024-10-22 08:15:27.545509104,Delivered,53.44,Credit Card,Sports,Sao Paulo,4,3
ORD04524,CUST0019,2024-10-22 11:45:44.468893776,Delivered,231.45,Debit Card,Beauty,Salvador,4,6
ORD04525,CUST1356,2024-10-22 15:16:01.392278456,Delivered,141.23,PayPal,Books,Fortaleza,2,13
ORD04526,CUST0584,2024-10-22 18:46:18.315663136,Cancelled,377.82,Credit Card,Beauty,Fortaleza,4,8
ORD04527,CUST0456,2024-10-22 22:16:35.239047808,Delivered,324.41,Cash,Electronics,Rio de Janeiro,5,9
ORD04528,CUST0957,2024-10-23 01:46:52.162432488,Delivered,390.82,Credit Card,Electronics,Fortaleza,2,2
ORD04529,CUST1133,2024-10-23 05:17:09.085817168,Delivered,175.85,Credit Card,Sports,Sao Paulo,5,6
ORD04530,CUST1292,2024-10-23 08:47:26.009201840,Delivered,375.45,Debit Card,Clothing,Salvador,5,14
ORD04531,CUST0445,2024-10-23 12:17:42.932586520,Delivered,433.91,PayPal,Electronics,Rio de Janeiro,5,3
ORD04532,CUST1264,2024-10-23 15:47:59.855971192,Delivered,185.73,Credit Card,Clothing,Brasilia,5,14
ORD04533,CUST1953,2024-10-23 19:18:16.779355872,Delivered,183.15,Debit Card,Home & Garden,Fortaleza,5,14
ORD04534,CUST1325,2024-10-23 22:48:33.702740552,Delivered,451.98,Credit Card,Home & Garden,Fortaleza,4,7
ORD04535,CUST0602,2024-10-24 02:18:50.626125224,Delivered,43.9,Debit Card,Sports,Rio de Janeiro,5,11
ORD04536,CUST0103,2024-10-24 05:49:07.549509904,Processing,188.09,Credit Card,Home & Garden,Fortaleza,4,4
ORD04537,CUST0988,2024-10-24 09:19:24.472894576,Delivered,76.96,Credit Card,Beauty,Fortaleza,4,14
ORD04538,CUST1274,2024-10-24 12:49:41.396279256,Cancelled,33.91,Credit Card,Beauty,Brasilia,1,5
ORD04539,CUST1477,2024-10-24 16:19:58.319663936,Cancelled,74.18,Credit Card,Beauty,Sao Paulo,4,10
ORD04540,CUST0520,2024-10-24 19:50:15.243048608,Delivered,227.0,Credit Card,Sports,Rio de Janeiro,2,6
ORD04541,CUST1177,2024-10-24 23:20:32.166433288,Delivered,349.74,Debit Card,Sports,Rio de Janeiro,5,11
ORD04542,CUST0859,2024-10-25 02:50:49.089817968,Delivered,158.86,Credit Card,Beauty,Brasilia,5,13
ORD04543,CUST0174,2024-10-25 06:21:06.013202640,Delivered,427.84,Credit Card,Clothing,Brasilia,5,8
ORD04544,CUST1367,2024-10-25 09:51:22.936587320,Delivered,230.06,Credit Card,Beauty,Sao Paulo,4,2
ORD04545,CUST1694,2024-10-25 13:21:39.859971992,Processing,484.75,Credit Card,Clothing,Salvador,5,4
ORD04546,CUST1005,2024-10-25 16:51:56.783356672,Delivered,477.99,Credit Card,Home & Garden,Rio de Janeiro,1,14
ORD04547,CUST0431,2024-10-25 20:22:13.706741352,Delivered,391.17,Credit Card,Clothing,Fortaleza,4,11
ORD04548,CUST0727,2024-10-25 23:52:30.630126024,Delivered,467.55,Credit Card,Electronics,Sao Paulo,5,4
ORD04549,CUST1713,2024-10-26 03:22:47.553510704,Delivered,359.41,Credit Card,Books,Rio de Janeiro,5,6
ORD04550,CUST1711,2024-10-26 06:53:04.476895376,Delivered,449.88,Debit Card,Electronics,Sao Paulo,4,4
ORD04551,CUST1876,2024-10-26 10:23:21.400280056,Delivered,133.51,Debit Card,Electronics,Salvador,5,11
ORD04552,CUST0850,2024-10-26 13:53:38.323664736,Delivered,185.8,Credit Card,Sports,Rio de Janeiro,5,5
ORD04553,CUST1682,2024-10-26 17:23:55.247049408,Delivered,381.41,Credit Card,Books,Fortaleza,5,5
ORD04554,CUST1986,2024-10-26 20:54:12.170434088,Delivered,223.79,Credit Card,Sports,Rio de Janeiro,2,8
ORD04555,CUST1348,2024-10-27 00:24:29.093818768,Delivered,421.92,Credit Card,Clothing,Sao Paulo,4,4
ORD04556,CUST0990,2024-10-27 03:54:46.017203440,Delivered,441.27,Credit Card,Beauty,Salvador,3,12
ORD04557,CUST1697,2024-10-27 07:25:02.940588120,Delivered,163.87,PayPal,Clothing,Sao Paulo,1,6
ORD04558,CUST0639,2024-10-27 10:55:19.863972792,Delivered,415.26,Credit Card,Books,Sao Paulo,3,7
ORD04559,CUST0420,2024-10-27 14:25:36.787357472,Delivered,94.05,Cash,Home & Garden,Brasilia,5,8
ORD04560,CUST0594,2024-10-27 17:55:53.710742152,Delivered,180.41,Credit Card,Clothing,Sao Paulo,4,9
ORD04561,CUST0485,2024-10-27 21:26:10.634126824,Delivered,268.62,PayPal,Electronics,Salvador,5,10
ORD04562,CUST1683,2024-10-28 00:56:27.557511504,Delivered,128.69,Debit Card,Books,Fortaleza,4,8
ORD04563,CUST1775,2024-10-28 04:26:44.480896176,Delivered,298.05,Credit Card,Books,Brasilia,5,14
ORD04564,CUST0412,2024-10-28 07:57:01.404280856,Delivered,297.77,Credit Card,Clothing,Sao Paulo,5,4
ORD04565,CUST0936,2024-10-28 11:27:18.327665536,Delivered,119.31,Debit Card,Clothing,Rio de Janeiro,3,4
ORD04566,CUST1108,2024-10-28 14:57:35.251050208,Delivered,401.91,PayPal,Sports,Brasilia,5,10
ORD04567,CUST1137,2024-10-28 18:27:52.174434888,Shipped,323.19,Credit Card,Sports,Salvador,4,11
ORD04568,CUST1761,2024-10-28 21:58:09.097819568,Delivered,172.53,Credit Card,Electronics,Rio de Janeiro,4,5
ORD04569,CUST0332,2024-10-29 01:28:26.021204240,Delivered,131.45,Credit Card,Books,Salvador,4,3
ORD04570,CUST1402,2024-10-29 04:58:42.944588920,Delivered,441.8,Credit Card,Home & Garden,Rio de Janeiro,4,2
ORD04571,CUST1779,2024-10-29 08:28:59.867973592,Delivered,421.16,Cash,Home & Garden,Fortaleza,5,2
ORD04572,CUST0655,2024-10-29 11:59:16.791358272,Shipped,130.29,Debit Card,Books,Salvador,5,9
ORD04573,CUST0041,2024-10-29 15:29:33.714742952,Delivered,37.09,Credit Card,Electronics,Rio de Janeiro,4,8
ORD04574,CUST1959,2024-10-29 18:59:50.638127624,Cancelled,406.18,Credit Card,Sports,Salvador,5,6
ORD04575,CUST1794,2024-10-29 22:30:07.561512304,Delivered,315.44,Credit Card,Sports,Brasilia,5,14
ORD04576,CUST0959,2024-10-30 02:00:24.484896984,Delivered,68.42,PayPal,Sports,Salvador,1,14
ORD04577,CUST1821,2024-10-30 05:30:41.408281656,Delivered,301.93,Cash,Home & Garden,Salvador,1,14
ORD04578,CUST0105,2024-10-30 09:00:58.331666336,Delivered,237.05,Credit Card,Home & Garden,Rio de Janeiro,4,9
ORD04579,CUST0202,2024-10-30 12:31:15.255051008,Delivered,391.78,Credit Card,Electronics,Salvador,5,5
ORD04580,CUST0450,2024-10-30 16:01:32.178435688,Delivered,120.36,Cash,Home & Garden,Fortaleza,4,14
ORD04581,CUST1843,2024-10-30 19:31:49.101820368,Delivered,237.52,Credit Card,Clothing,Sao Paulo,4,12
ORD04582,CUST1867,2024-10-30 23:02:06.025205040,Delivered,95.0,Credit Card,Home & Garden,Brasilia,5,10
ORD04583,CUST1997,2024-10-31 02:32:22.948589720,Shipped,479.61,Credit Card,Sports,Rio de Janeiro,5,1
ORD04584,CUST1290,2024-10-31 06:02:39.871974392,Delivered,393.79,Credit Card,Electronics,Salvador,3,8
ORD04585,CUST0910,2024-10-31 09:32:56.795359072,Delivered,373.63,Credit Card,Books,Salvador,5,3
ORD04586,CUST0210,2024-10-31 13:03:13.718743752,Delivered,351.3,Cash,Books,Salvador,5,14
ORD04587,CUST0563,2024-10-31 16:33:30.642128424,Delivered,223.2,Debit Card,Electronics,Brasilia,4,9
ORD04588,CUST1142,2024-10-31 20:03:47.565513104,Delivered,463.18,Credit Card,Clothing,Sao Paulo,5,11
ORD04589,CUST0713,2024-10-31 23:34:04.488897784,Delivered,55.0,Credit Card,Books,Fortaleza,3,1
ORD04590,CUST1401,2024-11-01 03:04:21.412282456,Delivered,405.56,Debit Card,Sports,Fortaleza,4,3
ORD04591,CUST1575,2024-11-01 06:34:38.335667136,Delivered,123.31,Credit Card,Books,Rio de Janeiro,3,1
ORD04592,CUST1564,2024-11-01 10:04:55.259051808,Delivered,175.53,Credit Card,Books,Sao Paulo,1,1
ORD04593,CUST0771,2024-11-01 13:35:12.182436488,Delivered,269.33,Credit Card,Sports,Sao Paulo,4,6
ORD04594,CUST1108,2024-11-01 17:05:29.105821168,Delivered,395.67,Debit Card,Home & Garden,Brasilia,3,13
ORD04595,CUST0454,2024-11-01 20:35:46.029205840,Delivered,422.5,Credit Card,Clothing,Salvador,5,4
ORD04596,CUST0667,2024-11-02 00:06:02.952590520,Delivered,300.19,Credit Card,Sports,Sao Paulo,5,10
ORD04597,CUST0629,2024-11-02 03:36:19.875975192,Delivered,213.46,Credit Card,Sports,Salvador,3,4
ORD04598,CUST1538,2024-11-02 07:06:36.799359872,Shipped,474.32,Credit Card,Beauty,Brasilia,1,5
ORD04599,CUST1629,2024-11-02 10:36:53.722744552,Delivered,138.33,Cash,Electronics,Rio de Janeiro,5,14
ORD04600,CUST1702,2024-11-02 14:07:10.646129224,Delivered,405.49,Debit Card,Clothing,Rio de Janeiro,1,3
ORD04601,CUST0387,2024-11-02 17:37:27.569513904,Delivered,313.78,Credit Card,Home & Garden,Salvador,4,12
ORD04602,CUST1936,2024-11-02 21:07:44.492898584,Delivered,200.91,Credit Card,Beauty,Salvador,4,2
ORD04603,CUST1374,2024-11-03 00:38:01.416283256,Delivered,20.66,Debit Card,Sports,Sao Paulo,5,14
ORD04604,CUST0296,2024-11-03 04:08:18.339667936,Delivered,234.37,Credit Card,Beauty,Brasilia,5,10
ORD04605,CUST0258,2024-11-03 07:38:35.263052608,Delivered,152.83,PayPal,Home & Garden,Rio de Janeiro,5,8
ORD04606,CUST1105,2024-11-03 11:08:52.186437288,Shipped,70.09,Debit Card,Beauty,Sao Paulo,4,11
ORD04607,CUST1961,2024-11-03 14:39:09.109821968,Delivered,56.08,Credit Card,Beauty,Fortaleza,5,7
ORD04608,CUST0268,2024-11-03 18:09:26.033206640,Delivered,186.83,Cash,Beauty,Sao Paulo,4,10
ORD04609,CUST0419,2024-11-03 21:39:42.956591320,Delivered,315.08,Credit Card,Sports,Salvador,4,13
ORD04610,CUST0235,2024-11-04 01:09:59.879975992,Delivered,422.01,Credit Card,Sports,Fortaleza,5,4
ORD04611,CUST1857,2024-11-04 04:40:16.803360672,Delivered,108.11,Debit Card,Electronics,Sao Paulo,5,2
ORD04612,CUST1335,2024-11-04 08:10:33.726745352,Processing,223.83,PayPal,Books,Brasilia,2,12
ORD04613,CUST1837,2024-11-04 11:40:50.650130024,Delivered,208.14,Debit Card,Clothing,Rio de Janeiro,2,9
ORD04614,CUST1999,2024-11-04 15:11:07.573514704,Delivered,266.43,Debit Card,Electronics,Fortaleza,5,8
ORD04615,CUST0986,2024-11-04 18:41:24.496899384,Delivered,408.6,Credit Card,Home & Garden,Brasilia,5,4
ORD04616,CUST1381,2024-11-04 22:11:41.420284056,Delivered,285.75,Credit Card,Beauty,Sao Paulo,5,11
ORD04617,CUST1237,2024-11-05 01:41:58.343668736,Cancelled,426.39,Credit Card,Sports,Salvador,4,5
ORD04618,CUST0574,2024-11-05 05:12:15.267053408,Delivered,268.9,Debit Card,Beauty,Salvador,5,14
ORD04619,CUST0049,2024-11-05 08:42:32.190438088,Delivered,309.85,Credit Card,Sports,Brasilia,5,10
ORD04620,CUST1151,2024-11-05 12:12:49.113822768,Delivered,229.94,Credit Card,Clothing,Salvador,5,6
ORD04621,CUST0223,2024-11-05 15:43:06.037207440,Delivered,415.09,Cash,Electronics,Rio de Janeiro,4,13
ORD04622,CUST0921,2024-11-05 19:13:22.960592120,Delivered,463.44,Credit Card,Electronics,Brasilia,3,4
ORD04623,CUST1303,2024-11-05 22:43:39.883976800,Delivered,326.79,Credit Card,Home & Garden,Brasilia,4,2
ORD04624,CUST1432,2024-11-06 02:13:56.807361472,Delivered,413.98,Credit Card,Electronics,Salvador,4,5
ORD04625,CUST1529,2024-11-06 05:44:13.730746152,Delivered,48.32,Credit Card,Electronics,Brasilia,4,11
ORD04626,CUST1318,2024-11-06 09:14:30.654130824,Shipped,454.93,Credit Card,Books,Sao Paulo,5,1
ORD04627,CUST1820,2024-11-06 12:44:47.577515504,Delivered,110.68,Credit Card,Clothing,Fortaleza,3,7
ORD04628,CUST0277,2024-11-06 16:15:04.500900184,Delivered,143.13,Credit Card,Beauty,Fortaleza,5,9
ORD04629,CUST1462,2024-11-06 19:45:21.424284856,Delivered,45.6,Credit Card,Electronics,Salvador,3,3
ORD04630,CUST1131,2024-11-06 23:15:38.347669536,Delivered,483.39,Credit Card,Home & Garden,Rio de Janeiro,4,6
ORD04631,CUST1682,2024-11-07 02:45:55.271054208,Shipped,428.97,Credit Card,Beauty,Rio de Janeiro,5,9
ORD04632,CUST0420,2024-11-07 06:16:12.194438888,Delivered,458.33,Credit Card,Sports,Salvador,4,11
ORD04633,CUST0611,2024-11-07 09:46:29.117823568,Delivered,426.66,Credit Card,Electronics,Salvador,4,4
ORD04634,CUST1453,2024-11-07 13:16:46.041208240,Delivered,250.17,Credit Card,Electronics,Brasilia,4,6
ORD04635,CUST0375,2024-11-07 16:47:02.964592920,Delivered,463.56,PayPal,Beauty,Rio de Janeiro,5,14
ORD04636,CUST0073,2024-11-07 20:17:19.887977600,Delivered,485.35,PayPal,Sports,Fortaleza,5,3
ORD04637,CUST1973,2024-11-07 23:47:36.811362272,Delivered,261.23,Credit Card,Books,Salvador,5,9
ORD04638,CUST1658,2024-11-08 03:17:53.734746952,Shipped,104.3,Credit Card,Clothing,Fortaleza,5,7
ORD04639,CUST1054,2024-11-08 06:48:10.658131624,Delivered,336.14,Debit Card,Books,Fortaleza,1,7
ORD04640,CUST1212,2024-11-08 10:18:27.581516304,Shipped,488.21,Debit Card,Home & Garden,Rio de Janeiro,5,4
ORD04641,CUST1388,2024-11-08 13:48:44.504900984,Delivered,438.63,Cash,Beauty,Fortaleza,5,6
ORD04642,CUST1890,2024-11-08 17:19:01.428285656,Delivered,433.67,Credit Card,Electronics,Brasilia,5,11
ORD04643,CUST1824,2024-11-08 20:49:18.351670336,Delivered,468.23,Debit Card,Books,Brasilia,5,11
ORD04644,CUST1475,2024-11-09 00:19:35.275055008,Delivered,449.1,PayPal,Clothing,Rio de Janeiro,5,8
ORD04645,CUST0195,2024-11-09 03:49:52.198439688,Delivered,392.62,Credit Card,Home & Garden,Brasilia,4,6
ORD04646,CUST1180,2024-11-09 07:20:09.121824368,Processing,364.77,Credit Card,Books,Salvador,5,6
ORD04647,CUST1196,2024-11-09 10:50:26.045209040,Shipped,147.09,Credit Card,Electronics,Rio de Janeiro,5,4
ORD04648,CUST0847,2024-11-09 14:20:42.968593720,Shipped,318.24,Credit Card,Clothing,Fortaleza,5,8
ORD04649,CUST1065,2024-11-09 17:50:59.891978400,Delivered,270.31,Credit Card,Electronics,Salvador,5,14
ORD04650,CUST1087,2024-11-09 21:21:16.815363072,Shipped,433.73,PayPal,Electronics,Rio de Janeiro,5,10
ORD04651,CUST0023,2024-11-10 00:51:33.738747752,Delivered,256.02,Credit Card,Home & Garden,Fortaleza,5,8
ORD04652,CUST0360,2024-11-10 04:21:50.662132424,Delivered,81.32,Credit Card,Clothing,Fortaleza,4,9
ORD04653,CUST1099,2024-11-10 07:52:07.585517104,Delivered,22.39,PayPal,Sports,Fortaleza,4,6
ORD04654,CUST0560,2024-11-10 11:22:24.508901784,Delivered,345.38,Credit Card,Electronics,Fortaleza,5,2
ORD04655,CUST0672,2024-11-10 14:52:41.432286456,Delivered,283.96,Credit Card,Clothing,Fortaleza,5,4
ORD04656,CUST1849,2024-11-10 18:22:58.355671136,Delivered,178.86,Credit Card,Electronics,Rio de Janeiro,5,4
ORD04657,CUST1142,2024-11-10 21:53:15.279055808,Processing,101.11,Credit Card,Books,Brasilia,5,13
ORD04658,CUST1636,2024-11-11 01:23:32.202440488,Delivered,244.02,Credit Card,Books,Fortaleza,5,8
ORD04659,CUST1404,2024-11-11 04:53:49.125825168,Delivered,68.14,PayPal,Clothing,Salvador,4,5
ORD04660,CUST1953,2024-11-11 08:24:06.049209840,Processing,181.33,Credit Card,Home & Garden,Rio de Janeiro,4,4
ORD04661,CUST1944,2024-11-11 11:54:22.972594520,Delivered,202.02,Debit Card,Sports,Sao Paulo,5,8
ORD04662,CUST0679,2024-11-11 15:24:39.895979200,Shipped,243.5,Credit Card,Books,Brasilia,4,13
ORD04663,CUST1314,2024-11-11 18:54:56.819363872,Delivered,243.98,Cash,Home & Garden,Salvador,5,3
ORD04664,CUST0440,2024-11-11 22:25:13.742748552,Delivered,143.36,Debit Card,Sports,Fortaleza,5,2
ORD04665,CUST1692,2024-11-12 01:55:30.666133224,Delivered,428.1,Cash,Books,Rio de Janeiro,4,4
ORD04666,CUST0933,2024-11-12 05:25:47.589517904,Delivered,190.66,Credit Card,Sports,Rio de Janeiro,5,11
ORD04667,CUST0007,2024-11-12 08:56:04.512902584,Delivered,130.2,PayPal,Beauty,Fortaleza,4,1
ORD04668,CUST1220,2024-11-12 12:26:21.436287256,Delivered,104.39,PayPal,Electronics,Salvador,4,1
ORD04669,CUST0421,2024-11-12 15:56:38.359671936,Delivered,174.84,Debit Card,Clothing,Rio de Janeiro,4,5
ORD04670,CUST1592,2024-11-12 19:26:55.283056616,Shipped,52.43,Credit Card,Books,Brasilia,5,13
ORD04671,CUST0833,2024-11-12 22:57:12.206441288,Delivered,35.8,Credit Card,Books,Salvador,4,11
ORD04672,CUST1217,2024-11-13 02:27:29.129825968,Delivered,310.47,Credit Card,Electronics,Fortaleza,4,1
ORD04673,CUST0559,2024-11-13 05:57:46.053210640,Delivered,317.19,Credit Card,Books,Salvador,4,14
ORD04674,CUST1172,2024-11-13 09:28:02.976595320,Delivered,274.2,Debit Card,Books,Salvador,4,4
ORD04675,CUST1811,2024-11-13 12:58:19.899980000,Delivered,385.9,Debit Card,Beauty,Sao Paulo,5,8
ORD04676,CUST1693,2024-11-13 16:28:36.823364672,Processing,38.79,Debit Card,Books,Fortaleza,3,14
ORD04677,CUST1226,2024-11-13 19:58:53.746749352,Delivered,469.27,Credit Card,Books,Brasilia,5,8
ORD04678,CUST1468,2024-11-13 23:29:10.670134024,Delivered,65.63,Credit Card,Books,Fortaleza,4,2
ORD04679,CUST0914,2024-11-14 02:59:27.593518704,Delivered,343.53,Credit Card,Home & Garden,Sao Paulo,5,13
ORD04680,CUST1443,2024-11-14 06:29:44.516903384,Delivered,84.03,Credit Card,Books,Fortaleza,3,3
ORD04681,CUST1451,2024-11-14 10:00:01.440288056,Delivered,442.35,Debit Card,Electronics,Fortaleza,5,14
ORD04682,CUST1007,2024-11-14 13:30:18.363672736,Delivered,265.14,Credit Card,Beauty,Brasilia,4,13
ORD04683,CUST1503,2024-11-14 17:00:35.287057416,Delivered,59.5,Debit Card,Books,Sao Paulo,5,3
ORD04684,CUST1499,2024-11-14 20:30:52.210442088,Delivered,316.03,Credit Card,Sports,Fortaleza,5,1
ORD04685,CUST0126,2024-11-15 00:01:09.133826768,Delivered,24.37,PayPal,Beauty,Fortaleza,5,13
ORD04686,CUST0395,2024-11-15 03:31:26.057211440,Delivered,392.49,Credit Card,Beauty,Rio de Janeiro,5,14
ORD04687,CUST0817,2024-11-15 07:01:42.980596120,Delivered,332.28,Credit Card,Sports,Fortaleza,3,11
ORD04688,CUST0881,2024-11-15 10:31:59.903980800,Delivered,122.06,Credit Card,Electronics,Brasilia,5,3
ORD04689,CUST1830,2024-11-15 14:02:16.827365472,Shipped,199.88,Credit Card,Home & Garden,Rio de Janeiro,4,8
ORD04690,CUST0576,2024-11-15 17:32:33.750750152,Delivered,23.75,Debit Card,Electronics,Sao Paulo,5,6
ORD04691,CUST0325,2024-11-15 21:02:50.674134824,Delivered,352.97,Debit Card,Home & Garden,Salvador,5,5
ORD04692,CUST1416,2024-11-16 00:33:07.597519504,Delivered,174.88,Credit Card,Clothing,Brasilia,5,10
ORD04693,CUST0930,2024-11-16 04:03:24.520904184,Cancelled,294.36,Credit Card,Sports,Sao Paulo,3,12
ORD04694,CUST1712,2024-11-16 07:33:41.444288856,Cancelled,479.23,Debit Card,Beauty,Rio de Janeiro,4,9
ORD04695,CUST1652,2024-11-16 11:03:58.367673536,Shipped,163.74,Credit Card,Beauty,Salvador,4,14
ORD04696,CUST1464,2024-11-16 14:34:15.291058216,Delivered,495.31,Credit Card,Beauty,Sao Paulo,3,7
ORD04697,CUST1228,2024-11-16 18:04:32.214442888,Delivered,323.71,PayPal,Sports,Brasilia,2,6
ORD04698,CUST1510,2024-11-16 21:34:49.137827568,Delivered,136.2,Credit Card,Sports,Rio de Janeiro,4,5
ORD04699,CUST0833,2024-11-17 01:05:06.061212240,Delivered,229.65,Debit Card,Home & Garden,Brasilia,5,5
ORD04700,CUST1055,2024-11-17 04:35:22.984596920,Delivered,375.42,Debit Card,Beauty,Brasilia,5,10
ORD04701,CUST1412,2024-11-17 08:05:39.907981600,Delivered,234.31,PayPal,Electronics,Rio de Janeiro,5,9
ORD04702,CUST1649,2024-11-17 11:35:56.831366272,Delivered,52.88,Debit Card,Home & Garden,Fortaleza,4,13
ORD04703,CUST1901,2024-11-17 15:06:13.754750952,Delivered,100.93,Credit Card,Beauty,Brasilia,5,10
ORD04704,CUST1458,2024-11-17 18:36:30.678135624,Delivered,399.82,Credit Card,Sports,Rio de Janeiro,5,6
ORD04705,CUST0837,2024-11-17 22:06:47.601520304,Delivered,331.22,Cash,Sports,Brasilia,5,12
ORD04706,CUST0926,2024-11-18 01:37:04.524904984,Shipped,293.52,Credit Card,Sports,Fortaleza,2,11
