order_id,customer_id,order_date,order_status,total_amount,payment_method,customer_city,customer_state,product_category,customer_rating,delivery_days
ORD003955,CUST01155,2024-07-31 09:35:15.063012600,Delivered,469.18,Credit Card,Rio de Janeiro,SP,Books,5,12
ORD003956,CUST01623,2024-07-31 13:05:31.986397280,Delivered,213.55,Credit Card,Salvador,RJ,Sports,4,14
ORD003957,CUST01754,2024-07-31 16:35:48.909781960,Delivered,360.19,Credit Card,Fortaleza,RJ,Books,3,6
ORD003958,CUST01957,2024-07-31 20:06:05.833166632,Delivered,263.47,Credit Card,Rio de Janeiro,DF,Electronics,3,11
ORD003959,CUST00984,2024-07-31 23:36:22.756551312,Processing,405.93,Credit Card,Salvador,SP,Beauty,5,11
ORD003960,CUST00305,2024-08-01 03:06:39.679935984,Delivered,362.02,Credit Card,Salvador,SP,Books,5,6
ORD003961,CUST01939,2024-08-01 06:36:56.603320664,Shipped,196.59,Cash,Brasilia,SP,Books,1,5
ORD003962,CUST00371,2024-08-01 10:07:13.526705344,Delivered,181.6,Debit Card,Salvador,RJ,Electronics,3,6
ORD003963,CUST01881,2024-08-01 13:37:30.450090016,Delivered,141.17,Debit Card,Salvador,BA,Electronics,4,14
ORD003964,CUST00853,2024-08-01 17:07:47.373474696,Delivered,296.73,Cash,Sao Paulo,RJ,Sports,4,5
ORD003965,CUST00384,2024-08-01 20:38:04.296859376,Delivered,482.64,Cash,Salvador,CE,Sports,5,2
ORD003966,CUST01932,2024-08-02 00:08:21.220244048,Shipped,116.03,PayPal,Fortaleza,DF,Home & Garden,5,5
ORD003967,CUST00445,2024-08-02 03:38:38.143628728,Delivered,65.72,Credit Card,Rio de Janeiro,SP,Clothing,5,1
ORD003968,CUST00425,2024-08-02 07:08:55.067013400,Delivered,77.31,Debit Card,Fortaleza,CE,Electronics,4,3
ORD003969,CUST00161,2024-08-02 10:39:11.990398080,Delivered,395.89,PayPal,Fortaleza,CE,Books,4,14
ORD003970,CUST01202,2024-08-02 14:09:28.913782760,Delivered,188.05,PayPal,Brasilia,BA,Books,5,7
ORD003971,CUST00629,2024-08-02 17:39:45.837167432,Shipped,127.7,Debit Card,Sao Paulo,SP,Sports,5,4
ORD003972,CUST01732,2024-08-02 21:10:02.760552112,Shipped,189.37,Credit Card,Sao Paulo,RJ,Clothing,4,8
ORD003973,CUST00895,2024-08-03 00:40:19.683936784,Delivered,329.76,Cash,Fortaleza,SP,Electronics,5,3
ORD003974,CUST00490,2024-08-03 04:10:36.607321464,Delivered,282.46,Credit Card,Rio de Janeiro,DF,Sports,5,7
ORD003975,CUST01017,2024-08-03 07:40:53.530706144,Delivered,376.92,Credit Card,Sao Paulo,SP,Clothing,3,14
ORD003976,CUST00327,2024-08-03 11:11:10.454090816,Delivered,182.76,Credit Card,Sao Paulo,CE,Electronics,5,2
ORD003977,CUST00598,2024-08-03 14:41:27.377475496,Processing,236.97,Credit Card,Fortaleza,CE,Books,4,14
ORD003978,CUST01015,2024-08-03 18:11:44.300860176,Delivered,68.94,Credit Card,Sao Paulo,RJ,Books,5,8
ORD003979,CUST00289,2024-08-03 21:42:01.224244848,Delivered,55.07,Credit Card,Brasilia,RJ,Sports,1,13
ORD003980,CUST00593,2024-08-04 01:12:18.147629528,Delivered,241.88,Cash,Fortaleza,RJ,Clothing,5,3
ORD003981,CUST01688,2024-08-04 04:42:35.071014200,Processing,164.77,Credit Card,Sao Paulo,DF,Books,3,13
ORD003982,CUST01597,2024-08-04 08:12:51.994398880,Delivered,314.14,Debit Card,Sao Paulo,SP,Clothing,2,6
ORD003983,CUST00573,2024-08-04 11:43:08.917783560,Delivered,40.64,PayPal,Sao Paulo,BA,Sports,5,2
ORD003984,CUST01378,2024-08-04 15:13:25.841168232,Delivered,78.45,Debit Card,Fortaleza,SP,Home & Garden,5,7
ORD003985,CUST00028,2024-08-04 18:43:42.764552912,Delivered,435.29,Credit Card,Rio de Janeiro,RJ,Clothing,5,13
ORD003986,CUST00954,2024-08-04 22:13:59.687937592,Delivered,291.83,Debit Card,Salvador,DF,Beauty,5,4
ORD003987,CUST00043,2024-08-05 01:44:16.611322264,Delivered,361.79,Credit Card,Sao Paulo,SP,Clothing,5,6
ORD003988,CUST01705,2024-08-05 05:14:33.534706944,Delivered,424.15,Credit Card,Salvador,CE,Sports,5,2
ORD003989,CUST00423,2024-08-05 08:44:50.458091616,Delivered,242.64,Debit Card,Salvador,SP,Beauty,4,3
ORD003990,CUST01622,2024-08-05 12:15:07.381476296,Delivered,385.31,Cash,Sao Paulo,CE,Home & Garden,1,3
ORD003991,CUST00177,2024-08-05 15:45:24.304860976,Delivered,271.8,Debit Card,Sao Paulo,SP,Books,4,4
ORD003992,CUST00529,2024-08-05 19:15:41.228245648,Delivered,126.92,Credit Card,Salvador,SP,Electronics,4,1
ORD003993,CUST01634,2024-08-05 22:45:58.151630328,Delivered,182.07,Credit Card,Rio de Janeiro,SP,Sports,4,13
ORD003994,CUST00966,2024-08-06 02:16:15.075015000,Delivered,255.37,Credit Card,Salvador,RJ,Electronics,5,6
ORD003995,CUST01518,2024-08-06 05:46:31.998399680,Delivered,172.11,Debit Card,Rio de Janeiro,CE,Home & Garden,5,11
ORD003996,CUST00198,2024-08-06 09:16:48.921784360,Shipped,181.05,Credit Card,Brasilia,DF,Beauty,5,6
ORD003997,CUST00610,2024-08-06 12:47:05.845169032,Delivered,181.95,PayPal,Rio de Janeiro,BA,Home & Garden,5,4
ORD003998,CUST01601,2024-08-06 16:17:22.768553712,Delivered,78.96,Credit Card,Fortaleza,CE,Clothing,4,8
ORD003999,CUST00842,2024-08-06 19:47:39.691938392,Delivered,60.63,Credit Card,Sao Paulo,RJ,Electronics,4,5
ORD004000,CUST00853,2024-08-06 23:17:56.615323064,Delivered,42.32,Credit Card,Brasilia,CE,Electronics,5,10
ORD004001,CUST01541,2024-08-07 02:48:13.538707744,Delivered,73.26,Credit Card,Salvador,DF,Home & Garden,5,14
ORD004002,CUST01538,2024-08-07 06:18:30.462092416,Delivered,184.98,Debit Card,Rio de Janeiro,CE,Beauty,4,4
ORD004003,CUST00022,2024-08-07 09:48:47.385477096,Delivered,305.06,Cash,Brasilia,RJ,Electronics,5,7
ORD004004,CUST01136,2024-08-07 13:19:04.308861776,Delivered,110.31,Credit Card,Fortaleza,RJ,Books,3,10
ORD004005,CUST01081,2024-08-07 16:49:21.232246448,Delivered,446.24,Credit Card,Rio de Janeiro,BA,Home & Garden,4,10
ORD004006,CUST01090,2024-08-07 20:19:38.155631128,Delivered,408.02,Cash,Salvador,DF,Clothing,4,8
ORD004007,CUST00842,2024-08-07 23:49:55.079015800,Delivered,269.85,Debit Card,Salvador,BA,Clothing,4,2
ORD004008,CUST00098,2024-08-08 03:20:12.002400480,Delivered,367.62,Cash,Rio de Janeiro,SP,Clothing,5,13
ORD004009,CUST01168,2024-08-08 06:50:28.925785160,Delivered,195.84,Credit Card,Fortaleza,RJ,Electronics,2,1
ORD004010,CUST01904,2024-08-08 10:20:45.849169832,Delivered,37.65,Credit Card,Sao Paulo,BA,Home & Garden,5,6
ORD004011,CUST00435,2024-08-08 13:51:02.772554512,Processing,454.08,Credit Card,Sao Paulo,RJ,Clothing,1,2
ORD004012,CUST00637,2024-08-08 17:21:19.695939192,Delivered,81.34,Credit Card,Salvador,RJ,Home & Garden,5,11
ORD004013,CUST01703,2024-08-08 20:51:36.619323864,Delivered,475.01,Debit Card,Fortaleza,SP,Electronics,5,8
ORD004014,CUST01110,2024-08-09 00:21:53.542708544,Delivered,294.5,Credit Card,Salvador,RJ,Books,5,13
ORD004015,CUST00588,2024-08-09 03:52:10.466093216,Shipped,166.67,Debit Card,Sao Paulo,BA,Books,3,5
ORD004016,CUST00344,2024-08-09 07:22:27.389477896,Delivered,257.85,Credit Card,Salvador,DF,Books,5,2
ORD004017,CUST01960,2024-08-09 10:52:44.312862576,Delivered,260.78,PayPal,Rio de Janeiro,CE,Electronics,5,11
ORD004018,CUST01318,2024-08-09 14:23:01.236247248,Shipped,31.18,Credit Card,Rio de Janeiro,BA,Clothing,3,12
ORD004019,CUST01980,2024-08-09 17:53:18.159631928,Shipped,190.62,Credit Card,Fortaleza,SP,Electronics,3,5
ORD004020,CUST00571,2024-08-09 21:23:35.083016600,Delivered,375.14,Debit Card,Sao Paulo,CE,Home & Garden,4,2
ORD004021,CUST01674,2024-08-10 00:53:52.006401280,Delivered,264.83,Credit Card,Fortaleza,RJ,Books,3,6
ORD004022,CUST00611,2024-08-10 04:24:08.929785960,Delivered,137.23,Credit Card,Fortaleza,BA,Home & Garden,3,8
ORD004023,CUST01728,2024-08-10 07:54:25.853170632,Delivered,180.85,Credit Card,Sao Paulo,CE,Electronics,5,2
ORD004024,CUST00243,2024-08-10 11:24:42.776555312,Delivered,434.27,PayPal,Brasilia,BA,Sports,4,6
ORD004025,CUST01855,2024-08-10 14:54:59.699939992,Delivered,272.26,Debit Card,Brasilia,RJ,Sports,5,6
ORD004026,CUST00561,2024-08-10 18:25:16.623324664,Delivered,273.61,Debit Card,Salvador,BA,Electronics,5,1
ORD004027,CUST00960,2024-08-10 21:55:33.546709344,Delivered,481.5,Cash,Brasilia,SP,Clothing,5,9
ORD004028,CUST00032,2024-08-11 01:25:50.470094016,Delivered,174.02,Cash,Rio de Janeiro,CE,Beauty,3,12
ORD004029,CUST00391,2024-08-11 04:56:07.393478696,Delivered,250.18,Debit Card,Fortaleza,CE,Home & Garden,5,8
ORD004030,CUST00277,2024-08-11 08:26:24.316863376,Delivered,409.62,Debit Card,Salvador,CE,Electronics,4,12
ORD004031,CUST00532,2024-08-11 11:56:41.240248048,Delivered,384.28,Debit Card,Fortaleza,BA,Electronics,4,14
ORD004032,CUST01178,2024-08-11 15:26:58.163632728,Shipped,147.58,Credit Card,Sao Paulo,RJ,Sports,4,4
ORD004033,CUST00383,2024-08-11 18:57:15.087017408,Delivered,92.52,Cash,Brasilia,BA,Books,5,7
ORD004034,CUST01092,2024-08-11 22:27:32.010402080,Delivered,356.34,Debit Card,Sao Paulo,BA,Books,5,4
ORD004035,CUST01902,2024-08-12 01:57:48.933786760,Shipped,143.67,Credit Card,Salvador,CE,Beauty,3,8
ORD004036,CUST00884,2024-08-12 05:28:05.857171432,Delivered,462.88,Credit Card,Rio de Janeiro,RJ,Clothing,4,10
ORD004037,CUST00214,2024-08-12 08:58:22.780556112,Delivered,82.04,Credit Card,Brasilia,DF,Clothing,4,2
ORD004038,CUST01679,2024-08-12 12:28:39.703940792,Processing,172.79,Credit Card,Sao Paulo,RJ,Beauty,5,2
ORD004039,CUST00376,2024-08-12 15:58:56.627325464,Delivered,46.3,Credit Card,Brasilia,BA,Clothing,5,3
ORD004040,CUST00744,2024-08-12 19:29:13.550710144,Delivered,357.59,Credit Card,Fortaleza,SP,Sports,4,14
ORD004041,CUST00213,2024-08-12 22:59:30.474094816,Delivered,447.81,Credit Card,Rio de Janeiro,RJ,Electronics,4,4
ORD004042,CUST00079,2024-08-13 02:29:47.397479496,Delivered,325.22,Debit Card,Brasilia,CE,Clothing,5,11
ORD004043,CUST01750,2024-08-13 06:00:04.320864176,Delivered,470.12,Credit Card,Rio de Janeiro,SP,Sports,4,13
ORD004044,CUST00628,2024-08-13 09:30:21.244248848,Shipped,81.68,Credit Card,Fortaleza,DF,Home & Garden,4,6
ORD004045,CUST00604,2024-08-13 13:00:38.167633528,Delivered,62.11,Credit Card,Fortaleza,DF,Electronics,5,5
ORD004046,CUST00782,2024-08-13 16:30:55.091018208,Delivered,422.44,PayPal,Sao Paulo,SP,Beauty,4,10
ORD004047,CUST01947,2024-08-13 20:01:12.014402880,Delivered,430.65,Credit Card,Salvador,DF,Home & Garden,5,13
ORD004048,CUST01405,2024-08-13 23:31:28.937787560,Delivered,418.9,Credit Card,Sao Paulo,SP,Books,4,10
ORD004049,CUST01001,2024-08-14 03:01:45.861172232,Delivered,403.5,Debit Card,Rio de Janeiro,BA,Books,5,7
ORD004050,CUST00680,2024-08-14 06:32:02.784556912,Delivered,193.87,Credit Card,Sao Paulo,SP,Electronics,5,6
ORD004051,CUST00058,2024-08-14 10:02:19.707941592,Delivered,124.38,Credit Card,Brasilia,BA,Clothing,5,14
ORD004052,CUST01820,2024-08-14 13:32:36.631326264,Delivered,465.83,Credit Card,Sao Paulo,CE,Electronics,5,4
ORD004053,CUST01050,2024-08-14 17:02:53.554710944,Delivered,167.36,Debit Card,Salvador,CE,Clothing,4,11
ORD004054,CUST00881,2024-08-14 20:33:10.478095616,Delivered,211.24,Debit Card,Salvador,DF,Beauty,3,10
ORD004055,CUST00447,2024-08-15 00:03:27.401480296,Delivered,355.79,Debit Card,Rio de Janeiro,SP,Books,3,9
ORD004056,CUST00066,2024-08-15 03:33:44.324864976,Delivered,160.81,Credit Card,Fortaleza,BA,Electronics,4,7
ORD004057,CUST01945,2024-08-15 07:04:01.248249648,Delivered,413.18,PayPal,Salvador,CE,Electronics,2,1
ORD004058,CUST01784,2024-08-15 10:34:18.171634328,Delivered,53.62,Credit Card,Rio de Janeiro,CE,Beauty,5,8
ORD004059,CUST01278,2024-08-15 14:04:35.095019008,Delivered,399.77,Credit Card,Salvador,CE,Clothing,4,4
ORD004060,CUST01923,2024-08-15 17:34:52.018403680,Delivered,308.89,Credit Card,Salvador,DF,Books,2,7
ORD004061,CUST01992,2024-08-15 21:05:08.941788360,Processing,295.04,Debit Card,Fortaleza,CE,Books,5,11
ORD004062,CUST01068,2024-08-16 00:35:25.865173032,Delivered,240.02,Credit Card,Brasilia,RJ,Clothing,5,2
ORD004063,CUST01121,2024-08-16 04:05:42.788557712,Delivered,152.98,Debit Card,Rio de Janeiro,DF,Beauty,4,12
ORD004064,CUST01578,2024-08-16 07:35:59.711942392,Delivered,242.75,PayPal,Salvador,SP,Clothing,4,3
ORD004065,CUST01012,2024-08-16 11:06:16.635327064,Delivered,236.01,Credit Card,Salvador,RJ,Beauty,3,1
ORD004066,CUST00227,2024-08-16 14:36:33.558711744,Delivered,300.2,Credit Card,Sao Paulo,DF,Clothing,4,2
ORD004067,CUST00774,2024-08-16 18:06:50.482096416,Delivered,155.16,Credit Card,Brasilia,DF,Books,5,11
ORD004068,CUST00679,2024-08-16 21:37:07.405481096,Delivered,57.25,Credit Card,Fortaleza,BA,Books,3,5
ORD004069,CUST01460,2024-08-17 01:07:24.328865776,Shipped,89.64,Credit Card,Rio de Janeiro,RJ,Electronics,5,2
ORD004070,CUST01815,2024-08-17 04:37:41.252250448,Processing,355.61,Cash,Salvador,RJ,Beauty,5,13
ORD004071,CUST00601,2024-08-17 08:07:58.175635128,Delivered,30.8,Credit Card,Rio de Janeiro,RJ,Books,5,6
ORD004072,CUST00379,2024-08-17 11:38:15.099019808,Delivered,431.09,PayPal,Fortaleza,CE,Beauty,4,6
ORD004073,CUST01202,2024-08-17 15:08:32.022404480,Delivered,353.31,Credit Card,Brasilia,CE,Beauty,5,6
ORD004074,CUST01451,2024-08-17 18:38:48.945789160,Delivered,388.68,PayPal,Sao Paulo,SP,Home & Garden,5,12
ORD004075,CUST01939,2024-08-17 22:09:05.869173832,Delivered,421.27,PayPal,Brasilia,SP,Home & Garden,5,11
ORD004076,CUST00709,2024-08-18 01:39:22.792558512,Delivered,78.9,Debit Card,Sao Paulo,SP,Clothing,5,14
ORD004077,CUST00307,2024-08-18 05:09:39.715943192,Delivered,414.78,Cash,Rio de Janeiro,CE,Beauty,5,3
ORD004078,CUST00779,2024-08-18 08:39:56.639327864,Delivered,262.23,Credit Card,Brasilia,BA,Clothing,5,11
ORD004079,CUST00504,2024-08-18 12:10:13.562712544,Delivered,445.05,Credit Card,Brasilia,SP,Clothing,5,3
ORD004080,CUST00268,2024-08-18 15:40:30.486097224,Delivered,445.56,Debit Card,Brasilia,DF,Electronics,5,10
ORD004081,CUST01610,2024-08-18 19:10:47.409481896,Delivered,31.61,Debit Card,Fortaleza,CE,Home & Garden,5,7
ORD004082,CUST00008,2024-08-18 22:41:04.332866576,Delivered,203.78,PayPal,Rio de Janeiro,BA,Home & Garden,5,13
ORD004083,CUST01944,2024-08-19 02:11:21.256251248,Delivered,272.67,Credit Card,Sao Paulo,DF,Books,5,13
ORD004084,CUST00508,2024-08-19 05:41:38.179635928,Delivered,345.61,Credit Card,Brasilia,DF,Home & Garden,5,4
ORD004085,CUST00476,2024-08-19 09:11:55.103020608,Shipped,157.37,Credit Card,Rio de Janeiro,CE,Books,1,6
ORD004086,CUST01321,2024-08-19 12:42:12.026405280,Delivered,141.03,PayPal,Fortaleza,RJ,Beauty,5,12
ORD004087,CUST00164,2024-08-19 16:12:28.949789960,Delivered,203.01,Cash,Fortaleza,BA,Electronics,5,8
ORD004088,CUST00485,2024-08-19 19:42:45.873174632,Delivered,260.45,Debit Card,Rio de Janeiro,CE,Clothing,5,3
ORD004089,CUST01621,2024-08-19 23:13:02.796559312,Delivered,476.55,Debit Card,Sao Paulo,RJ,Clothing,5,9
ORD004090,CUST01096,2024-08-20 02:43:19.719943992,Delivered,385.81,Debit Card,Rio de Janeiro,CE,Beauty,1,9
ORD004091,CUST00567,2024-08-20 06:13:36.643328664,Delivered,226.07,Debit Card,Rio de Janeiro,CE,Books,4,3
ORD004092,CUST00905,2024-08-20 09:43:53.566713344,Delivered,46.1,Credit Card,Salvador,DF,Sports,5,6
ORD004093,CUST00559,2024-08-20 13:14:10.490098024,Delivered,100.89,Debit Card,Fortaleza,CE,Beauty,5,5
ORD004094,CUST01935,2024-08-20 16:44:27.413482696,Delivered,238.84,Credit Card,Sao Paulo,RJ,Books,4,4
ORD004095,CUST01968,2024-08-20 20:14:44.336867376,Delivered,410.64,Debit Card,Salvador,DF,Beauty,5,8
ORD004096,CUST00238,2024-08-20 23:45:01.260252048,Delivered,202.73,Credit Card,Rio de Janeiro,RJ,Electronics,5,10
ORD004097,CUST01128,2024-08-21 03:15:18.183636728,Delivered,278.48,PayPal,Fortaleza,RJ,Beauty,5,9
ORD004098,CUST01234,2024-08-21 06:45:35.107021408,Delivered,448.07,PayPal,Salvador,DF,Beauty,5,12
ORD004099,CUST00554,2024-08-21 10:15:52.030406080,Delivered,458.62,Debit Card,Salvador,RJ,Home & Garden,1,9
ORD004100,CUST00828,2024-08-21 13:46:08.953790760,Delivered,123.57,Debit Card,Sao Paulo,SP,Books,5,5
ORD004101,CUST00468,2024-08-21 17:16:25.877175432,Delivered,40.93,Debit Card,Rio de Janeiro,CE,Electronics,5,5
ORD004102,CUST01478,2024-08-21 20:46:42.800560112,Delivered,166.6,Debit Card,Sao Paulo,DF,Clothing,5,11
ORD004103,CUST01292,2024-08-22 00:16:59.723944792,Processing,353.99,Credit Card,Salvador,DF,Sports,5,3
ORD004104,CUST00386,2024-08-22 03:47:16.647329464,Delivered,476.53,PayPal,Salvador,SP,Sports,4,9
ORD004105,CUST00775,2024-08-22 07:17:33.570714144,Delivered,56.98,Credit Card,Sao Paulo,SP,Books,5,1
ORD004106,CUST00848,2024-08-22 10:47:50.494098824,Delivered,33.67,Debit Card,Salvador,SP,Beauty,5,12
ORD004107,CUST00387,2024-08-22 14:18:07.417483496,Delivered,444.39,Debit Card,Brasilia,SP,Home & Garden,5,3
ORD004108,CUST00877,2024-08-22 17:48:24.340868176,Shipped,379.11,Debit Card,Fortaleza,BA,Beauty,5,7
ORD004109,CUST00259,2024-08-22 21:18:41.264252848,Delivered,496.28,PayPal,Rio de Janeiro,DF,Books,5,7
ORD004110,CUST00283,2024-08-23 00:48:58.187637528,Delivered,210.46,Debit Card,Fortaleza,RJ,Sports,5,5
ORD004111,CUST01650,2024-08-23 04:19:15.111022208,Delivered,219.7,PayPal,Rio de Janeiro,DF,Sports,5,6
ORD004112,CUST01899,2024-08-23 07:49:32.034406880,Delivered,102.71,Credit Card,Salvador,DF,Beauty,5,4
ORD004113,CUST00040,2024-08-23 11:19:48.957791560,Delivered,75.61,Cash,Sao Paulo,DF,Beauty,4,8
ORD004114,CUST00486,2024-08-23 14:50:05.881176232,Shipped,297.78,PayPal,Sao Paulo,SP,Beauty,4,4
ORD004115,CUST00929,2024-08-23 18:20:22.804560912,Delivered,194.86,Credit Card,Salvador,SP,Clothing,5,10
ORD004116,CUST00220,2024-08-23 21:50:39.727945592,Delivered,58.55,PayPal,Rio de Janeiro,BA,Home & Garden,5,6
ORD004117,CUST01153,2024-08-24 01:20:56.651330264,Shipped,445.75,Debit Card,Salvador,DF,Home & Garden,4,5
ORD004118,CUST01015,2024-08-24 04:51:13.574714944,Delivered,115.21,Cash,Rio de Janeiro,CE,Sports,5,12
ORD004119,CUST01024,2024-08-24 08:21:30.498099624,Delivered,379.32,Debit Card,Salvador,BA,Sports,5,14
ORD004120,CUST01544,2024-08-24 11:51:47.421484296,Delivered,155.47,Credit Card,Salvador,SP,Books,5,10
ORD004121,CUST00613,2024-08-24 15:22:04.344868976,Delivered,410.19,Credit Card,Salvador,DF,Books,4,6
ORD004122,CUST00928,2024-08-24 18:52:21.268253648,Delivered,76.83,Debit Card,Sao Paulo,SP,Clothing,2,3
ORD004123,CUST01916,2024-08-24 22:22:38.191638328,Delivered,382.91,PayPal,Rio de Janeiro,RJ,Sports,5,13
ORD004124,CUST00688,2024-08-25 01:52:55.115023008,Delivered,67.1,Debit Card,Salvador,SP,Books,4,3
ORD004125,CUST01643,2024-08-25 05:23:12.038407680,Delivered,234.52,Credit Card,Fortaleza,SP,Clothing,5,10
ORD004126,CUST00613,2024-08-25 08:53:28.961792360,Delivered,372.32,Debit Card,Fortaleza,BA,Home & Garden,5,7
ORD004127,CUST00260,2024-08-25 12:23:45.885177040,Delivered,103.14,Debit Card,Sao Paulo,RJ,Sports,5,13
ORD004128,CUST00990,2024-08-25 15:54:02.808561712,Delivered,157.12,Credit Card,Brasilia,CE,Electronics,5,1
ORD004129,CUST00966,2024-08-25 19:24:19.731946392,Delivered,435.09,Credit Card,Sao Paulo,CE,Sports,3,1
ORD004130,CUST00366,2024-08-25 22:54:36.655331064,Delivered,444.86,Credit Card,Brasilia,CE,Books,4,1
ORD004131,CUST01782,2024-08-26 02:24:53.578715744,Delivered,41.57,Credit Card,Sao Paulo,DF,Sports,5,6
ORD004132,CUST01811,2024-08-26 05:55:10.502100424,Delivered,100.68,Credit Card,Fortaleza,CE,Electronics,5,4
ORD004133,CUST00544,2024-08-26 09:25:27.425485096,Delivered,76.39,Credit Card,Salvador,DF,Sports,4,14
ORD004134,CUST00649,2024-08-26 12:55:44.348869776,Delivered,106.25,PayPal,Rio de Janeiro,SP,Books,4,6
ORD004135,CUST01548,2024-08-26 16:26:01.272254448,Delivered,485.69,Credit Card,Salvador,CE,Home & Garden,2,14
ORD004136,CUST01931,2024-08-26 19:56:18.195639128,Delivered,284.79,Credit Card,Fortaleza,BA,Books,5,14
ORD004137,CUST00814,2024-08-26 23:26:35.119023808,Delivered,244.69,Credit Card,Rio de Janeiro,RJ,Clothing,4,1
ORD004138,CUST01911,2024-08-27 02:56:52.042408480,Delivered,492.54,Credit Card,Brasilia,RJ,Books,3,4
ORD004139,CUST01040,2024-08-27 06:27:08.965793160,Delivered,287.34,Debit Card,Brasilia,SP,Clothing,5,4
ORD004140,CUST01153,2024-08-27 09:57:25.889177840,Delivered,337.34,Credit Card,Fortaleza,RJ,Sports,4,2
ORD004141,CUST00575,2024-08-27 13:27:42.812562512,Shipped,179.73,Debit Card,Rio de Janeiro,RJ,Clothing,5,1
ORD004142,CUST01133,2024-08-27 16:57:59.735947192,Delivered,203.42,Debit Card,Salvador,SP,Beauty,4,13
ORD004143,CUST01911,2024-08-27 20:28:16.659331864,Delivered,305.32,Credit Card,Fortaleza,SP,Sports,5,8
ORD004144,CUST01013,2024-08-27 23:58:33.582716544,Delivered,53.5,Debit Card,Brasilia,SP,Clothing,4,6
ORD004145,CUST01557,2024-08-28 03:28:50.506101224,Delivered,142.82,Debit Card,Fortaleza,BA,Books,4,4
ORD004146,CUST00670,2024-08-28 06:59:07.429485896,Delivered,114.47,Credit Card,Salvador,SP,Electronics,5,2
ORD004147,CUST00269,2024-08-28 10:29:24.352870576,Delivered,27.63,Debit Card,Sao Paulo,SP,Sports,4,12
ORD004148,CUST01186,2024-08-28 13:59:41.276255248,Delivered,277.71,PayPal,Sao Paulo,SP,Clothing,5,13
ORD004149,CUST01284,2024-08-28 17:29:58.199639928,Delivered,289.31,Debit Card,Salvador,CE,Electronics,4,5
ORD004150,CUST00924,2024-08-28 21:00:15.123024608,Delivered,204.29,Credit Card,Rio de Janeiro,CE,Clothing,3,9
ORD004151,CUST01126,2024-08-29 00:30:32.046409280,Delivered,148.99,Cash,Fortaleza,BA,Clothing,5,7
ORD004152,CUST01530,2024-08-29 04:00:48.969793960,Delivered,332.99,Credit Card,Salvador,BA,Clothing,5,4
ORD004153,CUST01759,2024-08-29 07:31:05.893178640,Delivered,84.64,Credit Card,Sao Paulo,RJ,Books,4,5
ORD004154,CUST01595,2024-08-29 11:01:22.816563312,Delivered,268.94,Credit Card,Brasilia,CE,Clothing,5,8
ORD004155,CUST00247,2024-08-29 14:31:39.739947992,Delivered,388.68,Debit Card,Salvador,BA,Electronics,5,11
ORD004156,CUST01664,2024-08-29 18:01:56.663332664,Delivered,98.86,PayPal,Salvador,BA,Beauty,4,13
ORD004157,CUST01819,2024-08-29 21:32:13.586717344,Shipped,381.56,Credit Card,Salvador,RJ,Clothing,5,5
ORD004158,CUST01861,2024-08-30 01:02:30.510102024,Shipped,385.18,Credit Card,Sao Paulo,SP,Beauty,4,12
ORD004159,CUST01561,2024-08-30 04:32:47.433486696,Delivered,48.76,Debit Card,Sao Paulo,DF,Home & Garden,4,6
ORD004160,CUST00131,2024-08-30 08:03:04.356871376,Delivered,29.02,Cash,Salvador,RJ,Sports,4,13
ORD004161,CUST00353,2024-08-30 11:33:21.280256048,Delivered,487.49,Credit Card,Salvador,DF,Books,5,10
ORD004162,CUST00196,2024-08-30 15:03:38.203640728,Delivered,112.82,PayPal,Rio de Janeiro,RJ,Home & Garden,4,6
ORD004163,CUST01817,2024-08-30 18:33:55.127025408,Delivered,414.63,Credit Card,Brasilia,RJ,Home & Garden,5,8
ORD004164,CUST01940,2024-08-30 22:04:12.050410080,Delivered,289.69,PayPal,Fortaleza,SP,Electronics,4,13
ORD004165,CUST00930,2024-08-31 01:34:28.973794760,Shipped,146.95,Debit Card,Fortaleza,BA,Electronics,4,11
ORD004166,CUST01690,2024-08-31 05:04:45.897179440,Delivered,82.39,Credit Card,Fortaleza,CE,Beauty,5,5
ORD004167,CUST01406,2024-08-31 08:35:02.820564112,Delivered,258.41,Debit Card,Sao Paulo,RJ,Beauty,5,1
ORD004168,CUST01022,2024-08-31 12:05:19.743948792,Delivered,215.53,Cash,Sao Paulo,SP,Books,4,4
ORD004169,CUST00645,2024-08-31 15:35:36.667333464,Delivered,355.47,Credit Card,Rio de Janeiro,DF,Books,4,3
ORD004170,CUST00227,2024-08-31 19:05:53.590718144,Delivered,454.0,Credit Card,Sao Paulo,BA,Sports,5,2
ORD004171,CUST00701,2024-08-31 22:36:10.514102824,Delivered,406.52,Credit Card,Salvador,RJ,Clothing,3,7
ORD004172,CUST01500,2024-09-01 02:06:27.437487496,Delivered,151.74,Credit Card,Brasilia,DF,Books,5,13
ORD004173,CUST01501,2024-09-01 05:36:44.360872176,Delivered,441.89,PayPal,Brasilia,RJ,Books,5,13
ORD004174,CUST00265,2024-09-01 09:07:01.284256856,Shipped,420.03,Credit Card,Brasilia,CE,Beauty,5,7
ORD004175,CUST01396,2024-09-01 12:37:18.207641528,Delivered,465.99,PayPal,Brasilia,CE,Clothing,5,8
ORD004176,CUST01510,2024-09-01 16:07:35.131026208,Delivered,240.16,Credit Card,Fortaleza,BA,Sports,5,10
